Data_Hora_Captura,Dado_Capturado,Apelido
"2023-10-13 14:40:05",4.0,CPU
"2023-10-13 14:40:05",4.0,CPU
"2023-10-13 14:40:05",4.0,CPU
"2023-10-13 14:40:05",4.0,CPU
"2023-10-13 14:40:05",4.0,CPU
"2023-10-13 14:40:05",4.0,CPU
"2023-10-13 14:40:05",4.0,CPU
"2023-10-13 14:40:05",4.0,CPU
"2023-10-13 14:40:05",4.0,CPU
"2023-10-13 14:40:05",4.0,CPU
"2023-10-13 14:40:05",4.0,CPU
"2023-10-13 14:40:06",4.0,CPU
"2023-10-13 14:40:06",4.0,CPU
"2023-10-13 14:40:06",4.0,CPU
"2023-10-13 14:40:06",4.0,CPU
"2023-10-13 14:40:06",4.0,CPU
"2023-10-13 14:40:06",4.0,CPU
"2023-10-13 14:40:06",4.0,CPU
"2023-10-13 14:40:06",4.0,CPU
"2023-10-13 14:40:06",4.0,CPU
"2023-10-13 14:40:06",4.0,CPU
"2023-10-13 14:40:06",4.0,CPU
"2023-10-13 14:40:06",4.0,CPU
"2023-10-13 14:40:06",4.0,CPU
"2023-10-13 14:40:06",4.0,CPU
"2023-10-13 14:40:06",4.0,CPU
"2023-10-13 14:40:06",4.0,CPU
"2023-10-13 14:40:06",4.0,CPU
"2023-10-13 14:40:06",4.0,CPU
"2023-10-13 14:40:06",4.0,CPU
"2023-10-13 14:40:06",4.0,CPU
"2023-10-13 14:40:06",4.0,CPU
"2023-10-13 14:40:06",4.0,CPU
"2023-10-13 14:40:06",4.0,CPU
"2023-10-13 14:40:06",4.0,CPU
"2023-10-13 14:40:06",4.0,CPU
"2023-10-13 14:40:06",4.0,CPU
"2023-10-13 14:40:06",4.0,CPU
"2023-10-13 14:40:06",4.0,CPU
"2023-10-13 14:40:06",4.0,CPU
"2023-10-13 14:40:06",4.0,CPU
"2023-10-13 14:40:06",4.0,CPU
"2023-10-13 14:40:06",4.0,CPU
"2023-10-13 14:40:06",4.0,CPU
"2023-10-13 14:40:06",4.0,CPU
"2023-10-13 14:40:06",4.0,CPU
"2023-10-13 14:40:06",4.0,CPU
"2023-10-13 14:40:06",4.0,CPU
"2023-10-13 14:40:07",4.0,CPU
"2023-10-13 14:40:07",4.0,CPU
"2023-10-13 14:40:07",4.0,CPU
"2023-10-13 14:40:07",4.0,CPU
"2023-10-13 14:40:07",4.0,CPU
"2023-10-13 14:40:07",4.0,CPU
"2023-10-13 14:40:07",4.0,CPU
"2023-10-13 14:40:07",4.0,CPU
"2023-10-13 14:40:07",4.0,CPU
"2023-10-13 14:40:07",4.0,CPU
"2023-10-13 14:40:07",4.0,CPU
"2023-10-13 14:40:07",4.0,CPU
"2023-10-13 14:40:07",4.0,CPU
"2023-10-13 14:40:07",4.0,CPU
"2023-10-13 14:40:07",4.0,CPU
"2023-10-13 14:40:07",4.0,CPU
"2023-10-13 14:40:07",4.0,CPU
"2023-10-13 14:40:07",4.0,CPU
"2023-10-13 14:40:07",4.0,CPU
"2023-10-13 14:40:07",4.0,CPU
"2023-10-13 14:40:07",4.0,CPU
"2023-10-13 14:40:07",4.0,CPU
"2023-10-13 14:40:07",4.0,CPU
"2023-10-13 14:40:07",4.0,CPU
"2023-10-13 14:40:07",4.0,CPU
"2023-10-13 14:40:07",4.0,CPU
"2023-10-13 14:40:07",4.0,CPU
"2023-10-13 14:40:07",4.0,CPU
"2023-10-13 14:40:07",4.0,CPU
"2023-10-13 14:40:07",4.0,CPU
"2023-10-13 14:40:07",4.0,CPU
"2023-10-13 14:40:07",4.0,CPU
"2023-10-13 14:40:07",4.0,CPU
"2023-10-13 14:40:07",4.0,CPU
"2023-10-13 14:40:07",4.0,CPU
"2023-10-13 14:40:07",4.0,CPU
"2023-10-13 14:40:07",4.0,CPU
"2023-10-13 14:40:07",4.0,CPU
"2023-10-13 14:40:07",4.0,CPU
"2023-10-13 14:40:07",4.0,CPU
"2023-10-13 14:40:08",4.0,CPU
"2023-10-13 14:40:08",4.0,CPU
"2023-10-13 14:40:08",4.0,CPU
"2023-10-13 14:40:08",4.0,CPU
"2023-10-13 14:40:08",4.0,CPU
"2023-10-13 14:40:08",4.0,CPU
"2023-10-13 14:40:08",4.0,CPU
"2023-10-13 14:40:08",4.0,CPU
"2023-10-13 14:40:08",4.0,CPU
"2023-10-13 14:40:08",4.0,CPU
"2023-10-13 14:40:08",4.0,CPU
"2023-10-13 14:40:08",4.0,CPU
"2023-10-13 14:40:08",4.0,CPU
"2023-10-13 14:40:08",4.0,CPU
"2023-10-13 14:40:08",4.0,CPU
"2023-10-13 14:40:08",4.0,CPU
"2023-10-13 14:40:08",4.0,CPU
"2023-10-13 14:40:08",4.0,CPU
"2023-10-13 14:40:08",4.0,CPU
"2023-10-13 14:40:08",4.0,CPU
"2023-10-13 14:40:08",4.0,CPU
"2023-10-13 14:40:08",4.0,CPU
"2023-10-13 14:40:08",4.0,CPU
"2023-10-13 14:40:08",4.0,CPU
"2023-10-13 14:40:08",4.0,CPU
"2023-10-13 14:40:08",4.0,CPU
"2023-10-13 14:40:08",4.0,CPU
"2023-10-13 14:40:08",4.0,CPU
"2023-10-13 14:40:08",4.0,CPU
"2023-10-13 14:40:08",4.0,CPU
"2023-10-13 14:40:08",4.0,CPU
"2023-10-13 14:40:08",4.0,CPU
"2023-10-13 14:40:08",4.0,CPU
"2023-10-13 14:40:08",4.0,CPU
"2023-10-13 14:40:08",4.0,CPU
"2023-10-13 14:40:08",4.0,CPU
"2023-10-13 14:40:08",4.0,CPU
"2023-10-13 14:40:08",4.0,CPU
"2023-10-13 14:40:08",4.0,CPU
"2023-10-13 14:40:08",4.0,CPU
"2023-10-13 14:40:09",4.0,CPU
"2023-10-13 14:40:09",4.0,CPU
"2023-10-13 14:40:09",4.0,CPU
"2023-10-13 14:40:09",4.0,CPU
"2023-10-13 14:40:09",4.0,CPU
"2023-10-13 14:40:09",4.0,CPU
"2023-10-13 14:40:09",4.0,CPU
"2023-10-13 14:40:09",4.0,CPU
"2023-10-13 14:40:09",4.0,CPU
"2023-10-13 14:40:09",4.0,CPU
"2023-10-13 14:40:09",4.0,CPU
"2023-10-13 14:40:09",4.0,CPU
"2023-10-13 14:40:09",4.0,CPU
"2023-10-13 14:40:09",4.0,CPU
"2023-10-13 14:40:09",4.0,CPU
"2023-10-13 14:40:09",4.0,CPU
"2023-10-13 14:40:09",4.0,CPU
"2023-10-13 14:40:09",4.0,CPU
"2023-10-13 14:40:09",4.0,CPU
"2023-10-13 14:40:09",4.0,CPU
"2023-10-13 14:40:09",4.0,CPU
"2023-10-13 14:40:09",4.0,CPU
